accession,accession_no_version,description,package,target_short_name,target_scientific_name,target_taxid,species,taxid,segment,length,gc_content,seq_sha256,length_qc_flag,freq_A,freq_C,freq_G,freq_T,n_count,ambiguous_other_count,ambiguous_rate,valid_like_count,species_ncbi,taxid_ncbi,isolate,host,country,region,collection_date,nuc_completeness,segment_metadata,metadata_title,is_duplicate_seq_within_species_segment
MG573284.1,MG573284,"MG573284.1 Orthohantavirus puumalaense strain PUUV/Urnyak/MG_127/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,564,0.4237588652482269,50e8033b94f55e76919714419a5cc5c373473fa47ed6993e6ed827b8876bbe78,too_short_for_segment,0.3262411347517731,0.1932624113475177,0.2304964539007092,0.25,0,0,0.0,564,,3052493,PUUV/Urnyak/MG_127/2015,,Russia,,2015,PARTIAL,S,,False
MG573285.1,MG573285,"MG573285.1 Orthohantavirus puumalaense strain PUUV/Novopolsky/MG_113/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,564,0.4343971631205673,23dc14d4e070fb7a491419dcad17245008956cd327f9292ef5f30d65a3cfc25f,too_short_for_segment,0.3226950354609929,0.200354609929078,0.2340425531914893,0.2429078014184397,0,0,0.0,564,,3052493,PUUV/Novopolsky/MG_113/2015,,Russia,,2015,PARTIAL,S,,False
MG573288.1,MG573288,"MG573288.1 Orthohantavirus puumalaense strain PUUV/Observatory/MG_118/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,564,0.4202127659574468,3ff3ad2e7c4ddb4301a13f0cfa10921dbbb50b057cc16839b527e2b24116a391,too_short_for_segment,0.3262411347517731,0.1879432624113475,0.2322695035460993,0.2535460992907801,0,0,0.0,564,,3052493,PUUV/Observatory/MG_118/2015,,Russia,,2015,PARTIAL,S,,False
MG573293.1,MG573293,"MG573293.1 Orthohantavirus puumalaense strain PUUV/Urnyak/MG_124/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,564,0.4219858156028369,73fb686c9903a3fd2bdd391e73422737a5f6b4e4325049c5690d6d9443568879,too_short_for_segment,0.3262411347517731,0.1897163120567375,0.2322695035460993,0.25177304964539,0,0,0.0,564,,3052493,PUUV/Urnyak/MG_124/2015,,Russia,,2015,PARTIAL,S,,False
MG573297.1,MG573297,"MG573297.1 Orthohantavirus puumalaense strain PUUV/Yash-Ketch/MG_054/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,564,0.4148936170212766,315ab06ceff1d93ffdae083997004ed282182e195fa63a60e16ba9016ca2ac43,too_short_for_segment,0.324468085106383,0.1861702127659574,0.2287234042553191,0.2606382978723404,0,0,0.0,564,,3052493,PUUV/Yash-Ketch/MG_054/2015,,Russia,,2015,PARTIAL,S,,False
MG573301.1,MG573301,"MG573301.1 Orthohantavirus puumalaense strain PUUV/Yash-Ketch/MG_061/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,564,0.4290780141843971,addd1d621b5e45a3055dd82509eed3d19f045290b2bdca6145944756ed984ab0,too_short_for_segment,0.3209219858156028,0.1950354609929078,0.2340425531914893,0.25,0,0,0.0,564,,3052493,PUUV/Yash-Ketch/MG_061/2015,,Russia,,2015,PARTIAL,S,,False
MT472648.1,MT472648,"MT472648.1 Orthohantavirus puumalaense strain PUUV/Nizhnekamsky/MG_134/2015 N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,566,0.4222614840989399,38316924bbd2d5e04a7ee799310bb177b15f9346ab49d7b1c476a245be105b8e,too_short_for_segment,0.3250883392226148,0.1908127208480565,0.2314487632508834,0.2526501766784452,0,0,0.0,566,,3052493,PUUV/Nizhnekamsky/MG_134/2015,,Russia: the Republic of Tatarstan,,2015,PARTIAL,S,,False
MT495356.1,MT495356,"MT495356.1 Orthohantavirus puumalaense isolate PUUV/Nizhnekamsky/MG_137/2015. segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,566,0.4275618374558304,6f7d13ecef1c57b5d6fd634b555fcd46ae3a0f4261c450ecf25acce275db5bcd,too_short_for_segment,0.3286219081272085,0.196113074204947,0.2314487632508834,0.2438162544169611,0,0,0.0,566,,3052493,PUUV/Nizhnekamsky/MG_137/2015.,,Russia: the Republic of Tatarstan,,2015,PARTIAL,S,,False
MT495357.1,MT495357,"MT495357.1 Orthohantavirus puumalaense isolate PUUV/Nizhnekamsky/MG_139/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,566,0.4275618374558304,35b4bb0b55751ea9509773f4432b7d6d45307c9fba57a3e71d2435120f8463e5,too_short_for_segment,0.323321554770318,0.1925795053003533,0.234982332155477,0.2491166077738515,0,0,0.0,566,,3052493,PUUV/Nizhnekamsky/MG_139/2015,,Russia: the Republic of Tatarstan,,2015,PARTIAL,S,,False
MT495359.1,MT495359,"MT495359.1 Orthohantavirus puumalaense isolate PUUV/Nizhnekamsky/MG_158/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,566,0.4275618374558304,84bb855baaa60e1148fd81241ccdf0e3c350225fe3304bd1b9c4183d0e768bc6,too_short_for_segment,0.3286219081272085,0.196113074204947,0.2314487632508834,0.2438162544169611,0,0,0.0,566,,3052493,PUUV/Nizhnekamsky/MG_158/2015,,Russia: the Republic of Tatarstan,,2015,PARTIAL,S,,False
MT495360.1,MT495360,"MT495360.1 Orthohantavirus puumalaense isolate PUUV/Tukaevsky/MG_260/2015 segment S N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,566,0.4169611307420495,40f56c558d748c94d53d1c8b34d37c6b451ab8f127b2462733e64a97f9f23454,too_short_for_segment,0.3321554770318021,0.1890459363957597,0.2279151943462897,0.2508833922261484,0,0,0.0,566,,3052493,PUUV/Tukaevsky/MG_260/2015,,Russia: the Republic of Tatarstan,,2015,PARTIAL,S,,False
KF776862.1,KF776862,"KF776862.1 Puumala virus isolate HtSi_415_p2012 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,574,0.4076655052264808,a5e9fecaef08f21596cd02a11ae12a8eaf554698c24cf7c4d0917cbda35211fd,too_short_for_segment,0.3344947735191638,0.1864111498257839,0.2212543554006968,0.2578397212543554,0,0,0.0,574,,3052493,HtSi_415_p2012,,Slovenia,,2013-10-01,PARTIAL,S,,False
KM013474.1,KM013474,"KM013474.1 Puumala virus strain Billigheim_SE212254 segment S nucleocapsid protein (N) gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,577,0.3882149046793761,88abf86ca0867ede32efdc51ab0b9cdbceddc8b0591611170b3c92b294a9f7ba,too_short_for_segment,0.3240901213171577,0.1750433275563258,0.2131715771230502,0.2876949740034662,0,0,0.0,577,,3052493,Billigheim_SE212254,,Germany,,2012,PARTIAL,S,,False
KM013475.1,KM013475,"KM013475.1 Puumala virus strain Waldmichelbach_SE214298 segment S nucleocapsid protein (N) gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,577,0.4107452339688041,7fdf2d09b3a8dbee1457631dd20e7bf9e4bc263d8d627e50bc67050998c8ecf4,too_short_for_segment,0.3119584055459272,0.1889081455805892,0.2218370883882149,0.2772963604852686,0,0,0.0,577,,3052493,Waldmichelbach_SE214298,,Germany,,2012,PARTIAL,S,,False
MN026263.1,MN026263,"MN026263.1 Orthohantavirus puumalaense strain H104/Winningen/18 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,577,0.4072790294627383,ce1681b9c4860dfc2a1b17c58632869fa0f7b483a4d456aac110eaf8721a7e02,too_short_for_segment,0.3344887348353553,0.2010398613518197,0.2062391681109185,0.2582322357019064,0,0,0.0,577,,3052493,H104/Winningen/18,,Sweden,,2018,PARTIAL,S,,False
MN026264.1,MN026264,"MN026264.1 Orthohantavirus puumalaense strain H13025/Drensteinfurt/18 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,577,0.4124783362218371,596bee044daf5a4e492b6526f7a0887f0824c6fd4a472c9ae77ea9c38d60a16f,too_short_for_segment,0.315424610051993,0.1889081455805892,0.2235701906412478,0.2720970537261698,0,0,0.0,577,,3052493,H13025/Drensteinfurt/18,,Germany,,2018,PARTIAL,S,,False
MW023712.1,MW023712,"MW023712.1 Orthohantavirus puumalaense isolate Austria/Hu1180564_Jennersdorf/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,590,0.4169491525423728,80ae185fc0711bd62a183336c4bc9e856ea052855e058652052821ad2a29500b,too_short_for_segment,0.323728813559322,0.1813559322033898,0.235593220338983,0.2593220338983051,0,0,0.0,590,,3052493,Austria/Hu1180564_Jennersdorf/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023690.1,MW023690,"MW023690.1 Orthohantavirus puumalaense isolate Austria/Hu1135128_Suedoststeiermark/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,591,0.4196277495769882,9327b5b762aa1559816ab1751bf3aa2cac455af0abf05074dafbc733633093cd,too_short_for_segment,0.3299492385786802,0.1912013536379018,0.2284263959390862,0.2504230118443316,0,0,0.0,591,,3052493,Austria/Hu1135128_Suedoststeiermark/2019,,Austria: Styria,,2019,PARTIAL,S,,False
KR047246.1,KR047246,"KR047246.1 Puumala virus strain eller_10_029 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,604,0.4188741721854304,be99a55f7102f86e619c500e3c5995a522bcd71dfb0a4ed2634ccf2f41171139,too_short_for_segment,0.3062913907284768,0.1920529801324503,0.2268211920529801,0.2748344370860927,0,0,0.0,604,,3052493,eller_10_029,,Germany,,2010,PARTIAL,S,,False
MW023686.1,MW023686,"MW023686.1 Orthohantavirus puumalaense isolate Austria/Hu1120604_Suedoststeiermark/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,604,0.4188741721854304,b0ea23d2a7c2d0ce9af5b24ee55f5873d2d14bd1cb4e9b88146cf4c355c854f5,too_short_for_segment,0.3327814569536423,0.1870860927152318,0.2317880794701986,0.2483443708609271,0,0,0.0,604,,3052493,Austria/Hu1120604_Suedoststeiermark/2019,,Austria: Styria,,2019,PARTIAL,S,,False
U95306.1,U95306,"U95306.1 Puumala virus Kl6 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,611,0.4157119476268412,2af80c7cfa7799d9673af0992d2a205dd6c80e073714ce8e4de4fd5f585180af,too_short_for_segment,0.337152209492635,0.1980360065466448,0.2176759410801964,0.2471358428805237,0,0,0.0,611,,3052493,Kl6,,,,,PARTIAL,,,False
U95307.1,U95307,"U95307.1 Puumala virus P1 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,611,0.4206219312602291,7e1fac47f1084242c7db4cab6d096d5fc35c112219dcc7b89ef184646d03f8ea,too_short_for_segment,0.3322422258592471,0.1996726677577741,0.220949263502455,0.2471358428805237,0,0,0.0,611,,3052493,P1,,,,,PARTIAL,,,False
U95308.1,U95308,"U95308.1 Puumala virus Kl1 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,611,0.4140752864157119,6aceeba136e4298f3dce0dcb5171b999ac2ea1c494d3b6656e37a4db5f8443ab,too_short_for_segment,0.337152209492635,0.1980360065466448,0.2160392798690671,0.248772504091653,0,0,0.0,611,,3052493,Kl1,,,,,PARTIAL,,,False
OQ067393.1,OQ067393,"OQ067393.1 Orthohantavirus puumalaense isolate PUUV/Kazan/human_RT626/2019 nucleocapsid protein (N) gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,614,0.4169381107491857,82d1ad1bd3a63fd934ceb26dc2b4f4d7adfa928f07c9d8fd839cba086dfea4a2,too_short_for_segment,0.3159609120521172,0.1905537459283387,0.2263843648208469,0.2671009771986971,0,0,0.0,614,,3052493,PUUV/Kazan/human_RT626/2019,,Russia: the Republic of Tatarstan,,2019,PARTIAL,S,,False
OP459274.1,OP459274,"OP459274.1 Puumala orthohantavirus isolate PUUV/Kazan/human/RT471/2019 N protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,615,0.4227642276422764,d826c5130c989b6b0423aa927d545f41f05a733eff69bd112767c3b0dbd0d704,too_short_for_segment,0.3121951219512195,0.1934959349593495,0.2292682926829268,0.265040650406504,0,0,0.0,615,,3052493,PUUV/Kazan/human/RT471/2019,,Russia: Republic of Tatarstan,,2019,PARTIAL,S,,False
EU004029.1,EU004029,"EU004029.1 Puumala virus strain Bavaria/H139/04 nucleocapsid protein (N) mRNA, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4107142857142857,9ffeaa4083a574ea90c9938687cd6221e9f72781cf6ae93de11276824985bfd2,too_short_for_segment,0.3181818181818182,0.1883116883116883,0.2224025974025974,0.2711038961038961,0,0,0.0,616,,3052493,Bavaria/H139/04,,Germany,,,PARTIAL,S,,False
EU004030.1,EU004030,"EU004030.1 Puumala virus strain Bavaria/H151/04 nucleocapsid protein (N) mRNA, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.413961038961039,8e3eb187ce0278893123065860311415957432e456668a1d0243bbcfd1ea204d,too_short_for_segment,0.3133116883116883,0.1883116883116883,0.2256493506493506,0.2727272727272727,0,0,0.0,616,,3052493,Bavaria/H151/04,,Germany,,,PARTIAL,S,,False
EU004031.1,EU004031,"EU004031.1 Puumala virus strain Bavaria/H201/04 nucleocapsid protein (N) mRNA, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4123376623376623,f23b879994fc7f768d466e615fe37d3e6ca499a47c8542c950b7b36da378c183,too_short_for_segment,0.3133116883116883,0.1866883116883116,0.2256493506493506,0.2743506493506493,0,0,0.0,616,,3052493,Bavaria/H201/04,,Germany,,,PARTIAL,S,,False
EU004032.1,EU004032,"EU004032.1 Puumala virus strain Bavaria/ClgM2/04 nucleocapsid protein (N) mRNA, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4090909090909091,2b8835073042c076fc45ddd3b4743605e7474b12563811d4ad6e4bd7d7248556,too_short_for_segment,0.3149350649350649,0.185064935064935,0.224025974025974,0.275974025974026,0,0,0.0,616,,3052493,Bavaria/ClgM2/04,,Germany,,,PARTIAL,S,,False
EU004033.1,EU004033,"EU004033.1 Puumala virus strain Bavaria/ClgM26/04 nucleocapsid protein (N) mRNA, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4058441558441558,02c1e7df6a1962b0e5a5019d5e0face4dd3bd80886c1fbbf547137958481c341,too_short_for_segment,0.3165584415584415,0.1834415584415584,0.2224025974025974,0.2775974025974026,0,0,0.0,616,,3052493,Bavaria/ClgM26/04,,Germany,,,PARTIAL,S,,False
EU004034.1,EU004034,"EU004034.1 Puumala virus strain Bavaria/ClgM37/04 nucleocapsid protein (N) mRNA, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4090909090909091,8577b9f50ab235fc0aebd5a31a8b5a8bd451e65b4ab3344c6c9bb819eb3b16d9,too_short_for_segment,0.3165584415584415,0.185064935064935,0.224025974025974,0.2743506493506493,0,0,0.0,616,,3052493,Bavaria/ClgM37/04,,Germany,,,PARTIAL,S,,False
EU004035.1,EU004035,"EU004035.1 Puumala virus strain D208/04 nucleocapsid protein (N) mRNA, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4155844155844156,8658b128fe03a3b8fc269a42af0413f3805b7b336af1fb4a421ef09afd57f9c6,too_short_for_segment,0.3262987012987013,0.1915584415584415,0.224025974025974,0.2581168831168831,0,0,0.0,616,,3052493,D208/04,,Germany,,,PARTIAL,S,,False
EU004036.1,EU004036,"EU004036.1 Puumala virus strain Kobl3/05 nucleocapsid protein (N) mRNA, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4188311688311688,86a9e5e37896fc4b36e9dfe80d44ba46817a4995ee34610fe02f3fbb7aeee54b,too_short_for_segment,0.3246753246753247,0.1996753246753246,0.2191558441558441,0.2564935064935065,0,0,0.0,616,,3052493,Kobl3/05,,Germany,,,PARTIAL,S,,False
MW023679.1,MW023679,"MW023679.1 Orthohantavirus puumalaense isolate Austria/Hu1025550_Suedoststeiermark/2017 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4172077922077922,74c07f5011a1fabea7c116dccb2049c11fae35041b25a72bba3bd7ddd43a5135,too_short_for_segment,0.3344155844155844,0.1915584415584415,0.2256493506493506,0.2483766233766234,0,0,0.0,616,,3052493,Austria/Hu1025550_Suedoststeiermark/2017,,Austria: Styria,,2017,PARTIAL,S,,False
MW023680.1,MW023680,"MW023680.1 Orthohantavirus puumalaense isolate Austria/Hu1026374_Leoben/2017 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4172077922077922,83bdac012b987da398ecfe09fac1c10c1ed517cae49aa9176c0b417e648ecd9a,too_short_for_segment,0.3279220779220779,0.1883116883116883,0.2288961038961039,0.2548701298701298,0,0,0.0,616,,3052493,Austria/Hu1026374_Leoben/2017,,Austria: Styria,,2017,PARTIAL,S,,False
MW023681.1,MW023681,"MW023681.1 Orthohantavirus puumalaense isolate Austria/Hu1028717_Graz Umgebung/2017 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4204545454545454,ae0328a001455b8bb660cee10de66bbf0d95c717f1e346619889a00682ea014b,too_short_for_segment,0.3311688311688311,0.198051948051948,0.2224025974025974,0.2483766233766234,0,0,0.0,616,,3052493,Austria/Hu1028717_Graz Umgebung/2017,,Austria: Styria,,2017,PARTIAL,S,,False
MW023682.1,MW023682,"MW023682.1 Orthohantavirus puumalaense isolate Austria/Hu1029394_Wolfsberg/2017 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.413961038961039,3e491df1fc0524428b12f47ea03dadd75eee7ded38c342d12da70dbc0cb8dfc5,too_short_for_segment,0.3344155844155844,0.1964285714285714,0.2175324675324675,0.2516233766233766,0,0,0.0,616,,3052493,Austria/Hu1029394_Wolfsberg/2017,,Austria: Carinthia,,2017,PARTIAL,S,,False
MW023683.1,MW023683,"MW023683.1 Orthohantavirus puumalaense isolate Austria/Hu1095139_Wolfsberg/2018 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4090909090909091,9bc38f29f5c9eacad0c2d1b1a0868aa2e518394cdd181d7df67fb13447e58061,too_short_for_segment,0.3392857142857143,0.1948051948051948,0.2142857142857142,0.2516233766233766,0,0,0.0,616,,3052493,Austria/Hu1095139_Wolfsberg/2018,,Austria: Carinthia,,2018,PARTIAL,S,,False
MW023684.1,MW023684,"MW023684.1 Orthohantavirus puumalaense isolate Austria/Hu1105858_Wolfsberg/2018 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4123376623376623,c6ee969da211f0ae6b87d4cb47359cb252e1825ef8f4cf77d56d61f5d562ad23,too_short_for_segment,0.3376623376623376,0.1964285714285714,0.2159090909090909,0.25,0,0,0.0,616,,3052493,Austria/Hu1105858_Wolfsberg/2018,,Austria: Carinthia,,2018,PARTIAL,S,,False
MW023685.1,MW023685,"MW023685.1 Orthohantavirus puumalaense isolate Austria/Hu1116851_Murtal/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4188311688311688,750878740e4e6cfe91d077a80a42efa8ba7aad815e96b2ef3ae88b93e876ae46,too_short_for_segment,0.3295454545454545,0.198051948051948,0.2207792207792207,0.2516233766233766,0,0,0.0,616,,3052493,Austria/Hu1116851_Murtal/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023687.1,MW023687,"MW023687.1 Orthohantavirus puumalaense isolate Austria/Hu1124640_Suedoststeiermark/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4188311688311688,6f9666e33e9e47be6cffe5ac59e27899da9f69ae23c11bffb4f185c3a8d4dd30,too_short_for_segment,0.3295454545454545,0.1883116883116883,0.2305194805194805,0.2516233766233766,0,0,0.0,616,,3052493,Austria/Hu1124640_Suedoststeiermark/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023688.1,MW023688,"MW023688.1 Orthohantavirus puumalaense isolate Austria/Hu1128698_Deutschlandsberg/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4155844155844156,aff88db4de863b0c14b4ac03345231ed46b35aba70cf8a90bdc100680ef2a3b4,too_short_for_segment,0.336038961038961,0.198051948051948,0.2175324675324675,0.2483766233766234,0,0,0.0,616,,3052493,Austria/Hu1128698_Deutschlandsberg/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023689.1,MW023689,"MW023689.1 Orthohantavirus puumalaense isolate Austria/Hu1130869_Suedoststeiermark/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4172077922077922,963cb7c256b79bb2bfed1b0366b4b7ea24ec3d600da316605f9feaf3a5c2f924,too_short_for_segment,0.3344155844155844,0.1899350649350649,0.2272727272727272,0.2483766233766234,0,0,0.0,616,,3052493,Austria/Hu1130869_Suedoststeiermark/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023691.1,MW023691,"MW023691.1 Orthohantavirus puumalaense isolate Austria/Hu1136110_Suedoststeiermark/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.413961038961039,561f9d32c3cde46dc0f1c35b3e81b9ed2db430daeae9ad2e4b08f4f8876eb8b2,too_short_for_segment,0.336038961038961,0.1866883116883116,0.2272727272727272,0.25,0,0,0.0,616,,3052493,Austria/Hu1136110_Suedoststeiermark/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023692.1,MW023692,"MW023692.1 Orthohantavirus puumalaense isolate Austria/Hu1137421_Suedoststeiermark/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.413961038961039,e181a4927e06317ea9c04a25f0dd20828aa86f97d2dc49ef292a3aa2682828f1,too_short_for_segment,0.3295454545454545,0.1866883116883116,0.2272727272727272,0.2564935064935065,0,0,0.0,616,,3052493,Austria/Hu1137421_Suedoststeiermark/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023694.1,MW023694,"MW023694.1 Orthohantavirus puumalaense isolate Austria/Hu1139352_Leibnitz/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4188311688311688,ad7a6cb2ff28d6014f7cdeada89d97fc0a9497c8104dfa0f52727e1a04709442,too_short_for_segment,0.3295454545454545,0.1866883116883116,0.2321428571428571,0.2516233766233766,0,0,0.0,616,,3052493,Austria/Hu1139352_Leibnitz/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023695.1,MW023695,"MW023695.1 Orthohantavirus puumalaense isolate Austria/Hu1140233_Leibnitz/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.413961038961039,90cc3ebd2f0c85623f563f7918042f1cc8ce7e7cdd5eea4309c5abf136308881,too_short_for_segment,0.3344155844155844,0.185064935064935,0.2288961038961039,0.2516233766233766,0,0,0.0,616,,3052493,Austria/Hu1140233_Leibnitz/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023696.1,MW023696,"MW023696.1 Orthohantavirus puumalaense isolate Austria/Hu1141379_Suedoststeiermark/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4172077922077922,5d72b02b8c6e020cd0c294163aa45618d2b519c025eebe6d876149ce3bd59da6,too_short_for_segment,0.3327922077922078,0.1883116883116883,0.2288961038961039,0.25,0,0,0.0,616,,3052493,Austria/Hu1141379_Suedoststeiermark/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023697.1,MW023697,"MW023697.1 Orthohantavirus puumalaense isolate Austria/Hu1141709_Leibnitz/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.4188311688311688,88d9f19e0eab43bf1891c29d8ee99ab2d2d7715894d8e2961473d21c350ab140,too_short_for_segment,0.3327922077922078,0.1883116883116883,0.2305194805194805,0.2483766233766234,0,0,0.0,616,,3052493,Austria/Hu1141709_Leibnitz/2019,,Austria: Styria,,2019,PARTIAL,S,,False
MW023698.1,MW023698,"MW023698.1 Orthohantavirus puumalaense isolate Austria/Hu1143892_Leibnitz/2019 nucleocapsid protein gene, partial cds",puumala_3052493,puumala,Orthohantavirus puumalaense,3052493,Orthohantavirus puumalaense,3052493,S,616,0.413961038961039,27e1e472fee1628d93b714a5b2b1addf12ef9678ac640d8605137ef180f8f320,too_short_for_segment,0.3344155844155844,0.1866883116883116,0.2272727272727272,0.2516233766233766,0,0,0.0,616,,3052493,Austria/Hu1143892_Leibnitz/2019,,Austria: Styria,,2019,PARTIAL,S,,False
